"age","genename","measurement","percent"
18,"Pdgfra",1,0.122608418367347
11,"Pdgfrb",0.0872223604660883,0.046162690428284
12,"Pdgfrb",0,0.0254193272432862
13,"Pdgfrb",0.131355965051579,0.0285917665203464
14,"Pdgfrb",0.564334619617946,0.0599924299772899
15,"Pdgfrb",0.744569050148244,0.0717244950802693
16,"Pdgfrb",1,0.082670906200318
17,"Pdgfrb",0.81844964696398,0.0740412605999241
18,"Pdgfrb",0.543505604846272,0.0542091836734694
11,"Pecam1",0,0.013682092555332
12,"Pecam1",0.0262526677697074,0.0135345696740093
13,"Pecam1",0.0382598556808889,0.0121010796061217
14,"Pecam1",0.440674986477862,0.0340651021953066
15,"Pecam1",0.715391033270135,0.0471258415328845
16,"Pecam1",0.550530355534918,0.0465941054176348
17,"Pecam1",1,0.0615112011137831
18,"Pecam1",0.548554790050966,0.0390625
11,"Prom1",1,0.273411899971256
12,"Prom1",0.776114937736202,0.207601356512175
13,"Prom1",0.133494834332432,0.0820975204650611
14,"Prom1",0,0.0622634367903104
15,"Prom1",0.122272594077625,0.0713360952874158
16,"Prom1",0.125547711151697,0.0701968937263055
17,"Prom1",0.209793794748956,0.0836602961650424
18,"Prom1",0.354544454410626,0.0723852040816327
11,"Sox1",0.654516155781307,0.0547858580051739
12,"Sox1",1,0.0585072255659772
13,"Sox1",0.0771426266301607,0.0193379997627239
14,"Sox1",0,0.0170325510976533
15,"Sox1",0.0656583331120533,0.0187726566545831
16,"Sox1",0.236501696804765,0.0259263788675553
17,"Sox1",0.27232199080343,0.0235413238830528
18,"Sox1",0.383261138324138,0.0269451530612245
11,"Sox10",0.0200361053286103,0.0031618281115263
12,"Sox10",0,0.00177202040878678
13,"Sox10",0.128427962508276,0.00711828212124807
14,"Sox10",0.674758174049789,0.0270628311884936
15,"Sox10",0.552310474873359,0.0252459865354738
16,"Sox10",0.945352271804921,0.0358322123028005
17,"Sox10",0.834193356144309,0.0297430704974054
18,"Sox10",1,0.037468112244898
11,"Sox2",0.645138172094543,0.192526588100029
12,"Sox2",1,0.207876325196297
13,"Sox2",0.0752354108473593,0.0735555819195634
14,"Sox2",0,0.0681302043906132
15,"Sox2",0.161347957098104,0.0880372863801139
16,"Sox2",0.388169942886729,0.121927357221475
17,"Sox2",0.940406161172941,0.153271737754715
18,"Sox2",0.876366987068063,0.145248724489796
11,"Fut4",0.670041304754943,0.00810577752227652
12,"Fut4",0,0.00461336347804833
13,"Fut4",1,0.00783011033337288
14,"Fut4",0.304725065949149,0.0060560181680545
15,"Fut4",0.248854634614118,0.00556706369756603
16,"Fut4",0.0749771819227334,0.00391341567812156
17,"Fut4",0.104082359261433,0.0046829515251234
