"age","genename","measurement","percent"
18,"Mcam",0.888664946225057,0.0221448284925746
11,"Cdh2",0,0.588215004311584
12,"Cdh2",1,0.644343283126088
13,"Cdh2",0.546284977400702,0.567619646859884
14,"Cdh2",0.378895732682042,0.549961997585729
15,"Cdh2",0.929422251782221,0.552516612210434
16,"Cdh2",0.322839983159358,0.475739853645634
17,"Cdh2",0.587643925407011,0.503524580115238
18,"Cdh2",0.377704125151235,0.47361676961493
11,"Nes",1,0.310606496119575
12,"Nes",0.863287883327701,0.258073386086585
13,"Nes",0.269414735574018,0.137913405953832
14,"Nes",0.15696224904517,0.121518308221934
15,"Nes",0.0806898313666931,0.101986122838577
16,"Nes",0,0.0878420078173215
17,"Nes",0.0191081179674303,0.0923133504965061
18,"Nes",0.0212955131518581,0.0842094887633066
11,"Rbfox3",0,0.200689853406151
12,"Rbfox3",0.425664353877123,0.25177965842779
13,"Rbfox3",0.903133371393879,0.329151755869283
14,"Rbfox3",0.845999069100961,0.322886395135691
15,"Rbfox3",1,0.319762105804178
16,"Rbfox3",0.473533484261306,0.253857231022423
17,"Rbfox3",0.580723399427387,0.269553757508888
18,"Rbfox3",0.580669022578099,0.249244315941648
11,"Neurod1",0,0.0146018970968669
12,"Neurod1",0.21631071084371,0.0169564021875286
13,"Neurod1",0.261388461026643,0.0171457784419364
14,"Neurod1",0.344598556684148,0.0179729065140609
15,"Neurod1",1,0.0235324351114211
16,"Neurod1",0.338922868287201,0.0166926264437065
17,"Neurod1",0.595714698290555,0.0193392178496996
18,"Neurod1",0.600126709193362,0.0177421474569589
11,"Olig2",0.0492185553757656,0.0346076458752515
12,"Olig2",0.0600185640567338,0.0325685130304604
13,"Olig2",0,0.0173817295214126
14,"Olig2",0.0297480455755218,0.0176599454553583
15,"Olig2",0.122392919770562,0.025698447079555
16,"Olig2",0.338858157331574,0.0474329209157434
17,"Olig2",0.512923813132065,0.0605921294593601
18,"Olig2",1,0.0891707188855303
11,"Ngfr",1,0.108192009198045
12,"Ngfr",0.46777592870185,0.0664202132534906
13,"Ngfr",0.372833468557367,0.0565496087144599
14,"Ngfr",0.265957232382213,0.0442169267224035
15,"Ngfr",0.194152706315233,0.0380337016777415
16,"Ngfr",0.0759481215063704,0.0302994680694742
17,"Ngfr",0.0962353792475168,0.0319051121735932
18,"Ngfr",0,0.0257261138125904
11,"Pax6",0,0.165967231963208
12,"Pax6",1,0.220524884665913
13,"Pax6",0.397033867304853,0.163120846277872
14,"Pax6",0.208257497406965,0.157553538695399
15,"Pax6",0.282712216998892,0.162450897610044
16,"Pax6",0.0675640592211429,0.138919093660916
17,"Pax6",0.428949916836005,0.159157778595072
18,"Pax6",0.340817367542015,0.15162964909975
11,"Pdgfra",0.224982446010384,0.0494969818913481
12,"Pdgfra",0,0.0181173810760441
