"age","genename","measurement","percent"
11,"GFAP",0,0.5
12,"GFAP",0.0128205128205128,0.5
13,"GFAP",0.474358974358974,0.666666666666667
14,"GFAP",0.262820512820513,0.5
15,"GFAP",0.525641025641026,0.333333333333333
16,"GFAP",0.551282051282051,0.333333333333333
17,"GFAP",0.346153846153846,0.5
18,"GFAP",0.371794871794872,0.5
19,"GFAP",0.397435897435897,1
20,"GFAP",0.662393162393162,0.666666666666667
21,"GFAP",0.5,1
22,"GFAP",1,0.5
23,"GFAP",0.923076923076923,1
11,"SLC1A3",0.435177644532379,0.11395
12,"SLC1A3",0.706245540881841,0.15365
13,"SLC1A3",0.70767559031736,0.123666666666667
14,"SLC1A3",1,0.159
15,"SLC1A3",0.705772719417397,0.100266666666667
16,"SLC1A3",0.353200282454969,0.0501
17,"SLC1A3",0.197691062649196,0.0244
18,"SLC1A3",0.317377105429874,0.0306
19,"SLC1A3",0.203918088240556,0.0242
20,"SLC1A3",0,0.00776666666666667
21,"SLC1A3",0.0268980775716002,0.0119
22,"SLC1A3",0.0843249397762127,0.01345
23,"SLC1A3",0.244645162960129,0.0294
11,"MKI67",0,0.00015
12,"MKI67",0.0124302092283215,1e-04
13,"MKI67",0.0233879956829674,3.33333333333333e-05
14,"MKI67",0.00375318908436648,0
15,"MKI67",0.0373196659172023,3.33333333333333e-05
16,"MKI67",0.0254558099256964,6.66666666666667e-05
17,"MKI67",0.0186309059938835,5e-05
18,"MKI67",0.026494816528934,0.00055
19,"MKI67",0.216637265876395,0.0038
20,"MKI67",0.236852789430411,0.00326666666666667
21,"MKI67",0.354187672747994,0.0078
22,"MKI67",1,0.02735
23,"MKI67",0.834033238840112,0.0218
11,"MAP2",0,1
12,"MAP2",0.0565598928319102,1
13,"MAP2",0.412645077856927,1
14,"MAP2",0.790138795677964,1
15,"MAP2",0.502068236307874,1
16,"MAP2",0.515588634842129,1
17,"MAP2",0.653328191991729,1
18,"MAP2",0.98524827625574,1
19,"MAP2",0.72464520767404,1
20,"MAP2",0.621368091917948,1
21,"MAP2",0.817450702126391,1
22,"MAP2",1,1
23,"MAP2",0.676945164552402,1
11,"MCAM",1,0.10125
12,"MCAM",0.703827936756686,0.03835
13,"MCAM",0.49132477658059,0.018
14,"MCAM",0.164900120873187,0.007
15,"MCAM",0.278170813729171,0.0148333333333333
16,"MCAM",0.22629290748993,0.007
17,"MCAM",0.0567047546772249,0.0143
18,"MCAM",0,0.00465
19,"MCAM",0.0394961590784233,0.01935
20,"MCAM",0.130958113968721,0.00803333333333333
21,"MCAM",0.0465296305021908,0.0124
22,"MCAM",0.0532681349856759,0.0024
23,"MCAM",0.0355293202665325,0.0124
11,"CDH2",0,0.0063
12,"CDH2",0.0440803651517823,0.00755
13,"CDH2",0.0633277021742767,0.00873333333333333
14,"CDH2",0.0794199824378605,0.00815
15,"CDH2",0.166542382908152,0.0178
16,"CDH2",0.148715111363638,0.0200333333333333
17,"CDH2",0.560469404880853,0.0739
18,"CDH2",1,0.12975
19,"CDH2",0.730196171834161,0.0914
20,"CDH2",0.592518222651666,0.0762666666666667
21,"CDH2",0.591428496829112,0.0777
22,"CDH2",0.860749098229868,0.0963
23,"CDH2",0.583129594848255,0.0675
11,"NES",0.365989109855135,0.66925
12,"NES",0.602408176190086,0.78135
13,"NES",0.689935269441754,0.8155
14,"NES",1,0.91735
15,"NES",0.848689349343624,0.879933333333333
16,"NES",0.750134121691039,0.8303
17,"NES",0.490272331916834,0.7614
18,"NES",0.40968386390857,0.73805
19,"NES",0.120502813706851,0.63515
20,"NES",0.0479055064353227,0.492033333333333
21,"NES",0.0402753455803311,0.51755
22,"NES",0,0.50755
23,"NES",0.156003416497381,0.659
11,"RBFOX3",0.676396772587736,0.00455
12,"RBFOX3",0.534967575667533,0.0048
13,"RBFOX3",0.366267437084357,0.00523333333333333
14,"RBFOX3",0.416891347232312,0.005
15,"RBFOX3",0.452818048479949,0.00603333333333333
16,"RBFOX3",0.365189959714018,0.0046
17,"RBFOX3",0.551309790025014,0.00535
18,"RBFOX3",0.901078966603268,0.01095
19,"RBFOX3",1,0.01095
20,"RBFOX3",0.294066789341175,0.00336666666666667
21,"RBFOX3",0.317363580649223,0.0032
22,"RBFOX3",0,0.00305
23,"RBFOX3",0.272721849920464,0.0018
11,"NEUROD1",0.62110382003791,0.26875
12,"NEUROD1",0.930706860153323,0.37585
13,"NEUROD1",0.59291077813327,0.239033333333333
14,"NEUROD1",0.782724604625643,0.29685
15,"NEUROD1",0.988862742709682,0.3741
16,"NEUROD1",0.635717664251237,0.257966666666667
17,"NEUROD1",0.536639669343434,0.2435
18,"NEUROD1",0.389918277530171,0.1982
19,"NEUROD1",0.337974945447621,0.18945
20,"NEUROD1",0.03614526722852,0.1088
21,"NEUROD1",0,0.10175
22,"NEUROD1",1,0.35955
23,"NEUROD1",0.279476181288159,0.1675
11,"OLIG2",0.68515587540845,0.3465
12,"OLIG2",1,0.47255
13,"OLIG2",0.227839600340248,0.1797
14,"OLIG2",0.387851052996734,0.2313
15,"OLIG2",0.149993041823395,0.155966666666667
16,"OLIG2",0.0565784791051252,0.1278
17,"OLIG2",0.0063350882477801,0.10665
18,"OLIG2",0,0.1059
19,"OLIG2",0.0325320064197352,0.09515
20,"OLIG2",0.0571336858208056,0.122533333333333
21,"OLIG2",0.144741723125482,0.1424
22,"OLIG2",0.141753874215794,0.137
23,"OLIG2",0.142244118144404,0.1181
11,"NGFR",1,0.1078
12,"NGFR",0.939498828705285,0.1037
13,"NGFR",0.705928926980607,0.066
14,"NGFR",0.536436419346431,0.04605
15,"NGFR",0.80650118622154,0.0812666666666667
16,"NGFR",0.636320549487357,0.0683333333333333
17,"NGFR",0.223388845636218,0.0165
